NumCDS;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
1460;687.087827;643.4700566;580;901.649948;829.1311975;355.4552385;446.8097198;490.8464724;782.7318569;411.2355253;651.7355197;473.1907987;584.9992035;490.1706879;278.1412548;750.5827479;704.145426;622.7639266
1461;4.981303724;7.05286329;9;12.76091718;9.945386839;7.300749443;5.553567138;8.777172133;8.495218506;6.075797031;8.118280017;12.17211058;6.753237559;5.393900279;4.727613396;13.08547329;9.641273538;11.5795733
1462;95.97311841;112.4309383;129;136.7241126;159.6496308;78.93935335;94.41064135;103.9757314;137.9740661;76.74690986;121.7742003;105.9987963;110.3028801;107.8780056;76.03578212;140.0145642;120.0172327;138.2311563
1463;42.17503819;32.77507058;41;55.78343795;43.44563724;24.64002937;26.75809621;27.00668349;61.51709953;23.34385175;33.12258247;22.82270733;45.58435352;23.26119495;21.66822806;51.55676476;54.19060644;31.48196491
1464;5.645477554;4.563617423;6;5.833562138;6.281296951;3.194077881;7.573046098;2.700668349;5.272894245;4.476903075;4.221505609;6.086055289;4.502158373;5.056781512;7.091420094;3.663932521;3.65703479;3.980478322
1465;2.988782234;3.318994489;2;3.645976336;3.140648475;2.737781041;3.534088179;3.375835436;1.464692846;2.87800912;2.597849605;1.521513822;3.658003678;1.34847507;3.151742264;1.83196626;1.662288541;2.894893325
1466;301.5349187;389.1521039;532;264.697882;317.7289374;410.6671561;357.4477758;306.5258576;313.444269;334.8083943;390.9763656;317.9963889;265.627344;299.6985843;335.6605511;310.9108453;217.0948835;333.9983174
1467;410.7915137;538.5068559;660;429.1314148;488.3708379;659.348934;542.2301006;539.4585027;427.3973724;515.4834112;612.4430445;521.3720698;410.2591817;524.8939209;562.5859941;453.8042137;352.7376284;631.4486066
1468;1458.52573;2085.988037;2813;1806.581275;1955.053676;2924.862745;2345.624811;2369.161309;1421.044999;2379.154206;2439.380779;2316.251209;1636.253184;2225.320984;2459.934837;1604.802444;1432.227807;2547.506126
1469;330.7585673;367.1637654;517;406.8909591;371.1199615;532.0421156;394.3032668;308.5513588;249.8765995;442.2540681;292.5828118;502.0995614;388.3111596;348.5808055;486.550212;216.6954377;344.4261857;299.2595975
1470;1063.010215;1235.080824;1474;1792.726565;1298.134703;1607.533768;1568.630282;1351.684509;1013.567449;1874.863052;1107.333394;1692.937713;1485.712263;1890.224929;1411.192599;778.0622418;1627.380482;1102.954357
1471;340.0570009;249.339461;214;413.4537165;264.8613548;250.0506684;218.6085974;139.759587;302.3126034;239.8340933;219.8430229;304.8099357;358.2029755;239.0172061;199.3476982;307.2469128;424.8809511;168.2656745
1472;219.5094508;176.7364566;175;259.2289175;157.0324238;196.2076413;162.5680562;102.6253973;240.7955039;187.3903716;185.7462468;200.3326533;270.6922722;177.3244717;140.6464985;219.0508229;261.3117587;121.5855197
1473;462.9291594;367.993514;336;551.2716221;274.2833002;461.7724022;347.8552508;214.7031337;462.8429393;417.95088;319.2107703;376.8282567;456.6876899;368.4708128;308.0828063;466.6279775;568.1702233;264.5208776
1474;135.4914613;133.1746539;181;289.1259235;140.2822986;354.5426448;255.9689581;149.2119263;105.4578849;288.4404696;115.9290386;254.0928083;166.2984749;281.4941708;231.6530564;100.4964349;187.8386051;144.0209429
1475;70.73451288;53.93366045;59;90.05561551;46.58628572;182.0624392;116.1200402;47.93686319;53.90069673;159.5696168;44.16344329;108.5346527;95.67086542;85.29104817;124.0998516;54.69727835;94.75044684;47.04201653
1476;799.0011173;730.1787877;769;657.7341311;676.286305;668.4748708;773.9653112;1014.100965;619.2721352;834.9424235;548.4709979;844.9473427;782.2500172;914.9403349;661.0779398;476.8346467;905.6147972;845.308851
1477;395.8476026;481.6690753;540;479.8104859;775.7401734;419.7930929;488.2090384;882.4433829;514.6930661;441.9342893;634.5247661;605.05533;424.6098115;658.7300716;454.6388216;379.2170159;449.8152792;891.2652825
1478;105.9357259;141.4721401;230;114.1190593;189.4857913;158.7913004;156.5096194;298.4238525;163.7526602;182.9134685;205.2301188;168.380863;136.1902908;211.710586;196.9838915;118.0309691;112.3707054;265.2446009
1479;2483.678037;2297.98881;2458;2252.484181;3186.71132;1759.480616;1935.165713;3316.420732;2980.064064;2108.621348;3133.331355;2363.418137;2332.399422;2625.81808;2052.966117;2708.431261;2542.304095;3267.248979
1480;464.257507;440.1816442;433;413.0891189;590.4419134;370.5130342;379.1571746;642.759067;595.5441111;430.4222528;654.6581006;589.8401918;451.9041466;553.2118974;440.4559814;510.0717488;460.1214682;690.4320581
1481;5275.864817;5344.825751;5673;4779.145782;7296.773291;4284.171032;4592.295154;8522.634141;6409.202955;4844.968464;6639.129398;4817.112761;4788.889584;6138.595637;4906.080802;5384.672258;5341.26554;7690.64598
1482;243.4197086;173.4174621;172;204.1746748;115.6805522;77.57046283;69.6720241;34.43352145;215.0169098;78.02602503;116.578501;84.69760277;196.1252741;54.9503591;51.21581179;218.2656945;195.4851324;53.19366485
1483;626.3159215;441.4262671;393;485.644048;283.1818042;163.8105656;177.7141484;92.49789094;516.743636;198.2628505;307.8451782;236.848985;443.4625997;142.9383574;139.4645952;554.562358;501.346224;124.480413
1484;790.3668575;573.7711724;590;646.0670068;394.1513837;213.0906244;245.8715633;137.7340858;653.5459478;265.4163966;351.6838903;245.9780679;604.4147615;214.0704173;199.741666;617.8960487;701.818222;184.5494495
1485;55.79060171;38.16843663;45;46.66849711;19.89077368;19.62076413;18.68018037;8.777172133;42.18315396;18.22739109;28.57634566;23.83704988;37.98696127;15.17034454;14.57680797;43.44377132;36.2378902;10.4939883
1486;148.442851;115.3350585;104;133.0781363;68.04738363;56.12451134;45.94314633;27.00668349;135.337619;58.19973998;74.68817615;56.8031827;126.0604344;45.51103361;36.24503603;136.0889222;145.6164762;34.01499657
1487;827.2285051;642.2254337;606;774.7699715;454.3471461;287.0107125;313.0192387;156.6387642;775.9942698;344.0819792;475.0817466;377.8425992;701.4925514;244.0739876;244.2600255;808.1588303;789.587057;244.2566243
1488;1133.412641;919.7763479;889;963.9961433;605.0982729;392.4152825;412.4785775;213.3527995;1024.113238;487.9824352;604.3247645;370.7422014;901.838599;363.0769126;315.5681942;1044.482478;1098.10781;359.6904957
1489;1278.866709;1086.555821;980;1135.721629;771.5526421;434.3945918;473.0629462;278.844007;1172.926031;540.7459357;821.8946689;509.7071305;1018.050562;405.890996;356.9348114;1280.544416;1159.944944;467.8871337
1490;1583.722497;1389.828942;1254;1363.59515;1014.429458;489.6065095;558.890802;361.2143916;1460.005829;632.8422276;1064.144145;597.9549322;1176.47026;479.7200061;437.6982069;1577.061241;1371.388046;607.9275983
1491;1302.112793;1075.769089;1080;1085.771753;754.2790755;473.1798232;436.712325;295.7231842;1190.795284;540.1063781;784.875312;486.3772519;950.2368015;399.1486207;378.6030394;1221.398077;1155.290536;497.9216519
1492;2379.402745;1989.737196;1808;2116.124666;1437.370119;938.1463034;967.3304216;619.1282189;2038.559503;1068.061162;1564.554925;1164.465245;1727.703275;819.8728425;776.5105003;2338.374077;2073.538726;995.1195805
1493;1431.62669;1239.644442;1155;1264.789191;892.9910498;665.7370898;638.6602209;374.0425663;1228.291421;730.0549801;972.8946772;717.1401816;1104.154341;550.1778285;532.2504748;1360.889222;1213.138177;617.3360016
1494;1110.166557;896.5433864;815;1070.82325;607.1920386;506.4894926;467.0045094;301.799688;866.5122876;546.501954;632.5763789;526.9509538;832.3365291;405.2167585;388.8462018;926.7132183;909.6042897;424.1018721
1495;2667.322101;2268.117859;1970;2804.1204;1602.777605;1447.829874;1447.966414;855.4366995;2023.912574;1547.729349;1507.402234;1504.269999;2164.412638;1192.051962;1103.897728;2145.4942;2407.326265;1025.154099
1496;1553.502588;1365.351358;1321;1840.488855;1060.492302;1114.733181;1095.062466;614.4020493;1190.209407;1203.64737;1039.139842;1301.401489;1514.976292;1014.72749;908.4897076;1314.304937;1437.54713;782.3449211
1497;470.8992453;461.340234;473;646.7962021;422.4172199;475.9176043;467.5093791;248.4614881;383.7495256;515.80319;346.4881911;473.1907987;588.9385921;455.1103361;390.8160407;406.1730909;514.6445323;288.0418859
1498;1500.700768;1639.998152;1937;2262.328317;1748.294318;1877.2052;1803.394711;1174.790732;1365.093732;1939.138589;1311.914051;1957.681118;1810.430436;1774.930311;1525.837224;1409.043764;1769.007465;1238.652482
1499;473.5559407;551.3679595;662;789.3538768;594.1060033;685.8141508;575.0466337;430.7566016;510.0060489;643.0751489;507.8795979;655.7724574;605.821686;586.9237741;540.5237983;481.545417;561.8535269;484.1709086
1500;80.03294649;54.34853476;36;68.17975749;39.78154735;12.77631152;9.592525057;12.15300757;54.77951244;14.3900456;36.36989448;22.82270733;103.2682577;20.90136358;6.697452311;58.8846298;79.45739226;13.02701996
1501;493.4811556;291.2417664;191;326.3148821;228.7438973;80.76454071;101.4788177;85.74622007;404.548164;99.77098282;163.3397939;144.5438131;503.1161981;113.2719059;54.36755405;303.8446898;444.1634982;78.16211978
1502;171.688935;109.1119438;69;101.7227398;72.23491493;39.24152825;23.22400803;43.88586067;159.9444588;37.09433977;62.02365933;50.20995614;160.389392;44.83679607;27.18377703;125.6205436;177.1999585;30.03451825
1503;225.1549283;259.7113188;272;258.4997223;327.1508829;229.5173106;225.171904;266.6909994;292.6456306;229.2813932;280.5677574;242.427869;307.8350787;251.8277193;227.7133786;291.8060543;266.9635397;244.9803476
1504;531.0069769;686.2021107;913;615.8054032;622.8952809;626.9518584;476.0921647;656.9375758;540.4716601;630.9235548;616.3398189;508.6927879;534.0685369;482.0798375;526.3409581;498.5565323;558.8614075;615.5266933
1505;601.077316;1100.246673;1272;465.9557758;1915.79557;1813.323643;1528.240703;3818.069878;803.5304953;2014.606384;1384.65384;1704.095481;696.1462384;2029.792099;2354.351471;658.9844348;543.9008106;3057.731075
1506;3000.073189;3198.266065;4416;3834.108715;3288.782395;5299.887798;4623.092208;4298.788844;2956.628979;4738.801905;3152.490496;4206.478547;3628.176879;4596.951513;5148.764956;3088.956825;3599.519607;3751.419888
1507;427.7279464;477.1054578;469;483.8210598;585.7309407;488.6939158;516.4817439;461.1391205;434.4278981;444.1727408;472.483897;501.5923901;533.2243823;466.2352554;534.6142815;438.8867741;468.1004532;472.953197
1508;314.8183953;294.1458866;314;350.7429236;328.7212071;192.1009697;218.6085974;192.4226198;423.2962325;189.3090443;358.8279767;256.1214934;413.9171854;218.1158425;153.2534676;482.068836;417.8993392;250.7701343
1509;63.09651383;30.70069903;27;31.71999413;31.40648475;27.37781041;23.72887777;12.15300757;55.36538958;28.7800912;27.27742086;28.90876262;37.98696127;19.21576975;22.85013141;58.36121087;50.53357165;17.00749829
1510;147.4465902;136.0787741;145;149.4850298;192.6264398;101.7541954;98.44959927;180.2696123;125.9635847;104.8874435;142.8817283;132.3717025;176.991101;110.5749557;88.24878339;109.3945567;138.6348643;154.5149312
1511;473.8880276;445.9898845;526;506.7907108;736.4820675;407.0167814;412.9834472;634.657062;484.5203934;382.4554341;532.5591691;570.5676834;507.6183565;505.3410324;380.5728784;390.2088135;475.082065;599.9666416
1512;2.988782234;2.489245867;4;2.552183435;4.1875313;4.106671561;2.524348699;5.401336697;4.394078538;3.197787911;3.247312007;5.578884015;3.658003678;1.685593837;1.181903349;2.878804124;3.989492499;2.53303166
1513;60.1077316;70.5286329;104;92.60779894;71.71147352;281.0788535;137.829439;123.555577;43.94078538;291.9580363;62.67312173;156.2087524;56.83974945;169.9078588;304.931064;55.48240675;52.86077561;106.025468
1514;0.996260745;1.659497245;8;1.093792901;2.617207063;10.03853048;3.534088179;4.72616961;1.757631415;12.79115164;1.948387204;4.564541467;2.813848983;4.382543977;11.03109792;1.308547329;2.327203958;2.894893325
1515;71.39868671;85.87898241;86;45.93930184;48.15660996;37.87263773;36.35062127;46.58652902;47.16310964;55.32173086;47.0860241;35.50198919;43.89604413;34.04899551;43.33645613;42.92035239;50.53357165;45.23270821
1516;72.39494745;73.84762739;99;44.4809113;50.25037561;52.01783978;38.37010023;45.23619484;55.65832814;44.12947317;42.86451849;30.43027645;49.5237421;31.68916414;37.82090717;45.53744705;47.20899457;35.8243049
1517;0.996260745;1.244622934;0;2.916781069;2.09376565;2.737781041;2.524348699;2.700668349;0.585877138;4.157124284;1.298924803;2.53585637;2.251079186;3.371187675;3.545710047;0.523418932;0.332457708;1.809308328
1518;4282.592855;3811.865171;3327;3926.351917;4219.461227;2513.282996;2598.564551;4244.10031;4991.673219;2774.72057;3307.062548;2659.09899;4012.54865;3068.79214;2800.716969;3730.930144;4658.06495;3642.137665
1519;7242.15144;5890.800344;5095;6800.110465;5880.86427;4994.168916;4844.730024;5411.464204;7699.304414;5325.595987;5036.580922;5366.886423;6661.224697;5560.43695;5326.444426;6529.651171;7849.326491;4626.039534
1520;3830.95465;3350.110063;3522;3442.166259;2887.826273;3186.320835;3049.918098;3016.646546;3909.558144;3598.470736;2342.28615;2432.900602;3937.137497;3525.58807;3232.111692;3095.499561;4648.423676;2297.821577
1521;6131.652797;4910.452347;4691;5415.368652;4501.596148;5075.389753;4713.968761;4090.162214;6161.962803;5361.73099;4279.957225;5415.574865;6445.121095;5492.676078;5024.665104;5445.912273;6488.909549;3468.805927
1522;123.2042454;131.1002823;132;147.6620416;108.3523724;197.1202349;123.1882165;130.9824149;125.084769;182.9134685;110.7333394;134.4003876;140.1296793;124.733944;153.6474354;127.4525098;147.2787647;97.70264973
1523;4.649216809;3.733868801;4;7.656550306;3.664089888;4.106671561;4.038957919;4.72616961;3.51526283;5.75601824;4.87096801;6.593226563;7.034622457;4.045425209;5.515548962;2.355385192;8.311442705;3.618616656
1524;0.332086915;1.659497245;1;1.822988168;0;1.825187361;1.00973948;0.675167087;1.171754277;0;0.324731201;0.507171274;0.844154695;0.674237535;0.787935566;1.308547329;1.994746249;0
1525;13.94765043;13.27597796;18;28.43861542;12.5625939;11.86371784;11.61200402;5.401336697;25.48565552;11.51203648;11.69032322;16.22948077;34.61034249;11.12491933;10.24316236;19.62820993;39.23000957;9.408403307
1526;91.98807543;116.5796814;154;100.2643493;164.884045;88.52158699;94.41064135;152.5877617;157.3080117;105.8467798;135.4129107;110.5633378;110.3028801;101.8098678;98.09797796;147.3424292;87.76883497;145.4683896
1527;64.75694841;75.50712463;105;70.00274566;133.4775602;71.63860391;72.70124254;118.8294073;119.5189362;73.86890074;119.1763506;96.86971335;75.97392254;85.62816693;72.88403985;102.3284011;65.82662623;117.966903
1528;376.2544746;518.1780147;738;385.0151011;825.990549;479.1116822;455.3925053;812.2260059;603.1605139;448.9694227;582.567774;435.6601245;440.3673658;547.8179971;412.8782366;513.2122624;442.1687519;618.4215866
1529;845.8253723;1006.070205;1369;785.3433029;1634.707531;1088.267964;1043.565752;1741.931085;1163.844935;963.8132763;1253.787166;1243.583964;890.3018182;1140.809909;997.1324587;1186.067299;831.4767283;1430.439164
1530;440.6793361;497.0194248;700;375.9001603;760.036931;556.682145;475.5872949;866.2393729;484.5203934;479.3484078;584.8408924;547.744976;402.0990197;566.0224106;546.8272828;513.2122624;382.9912799;645.1993499
1531;435.3659455;538.5068559;781;426.2146337;737.5289503;566.7206755;525.0645294;1041.782816;524.0671003;551.6184146;612.1183133;483.8413955;448.8089128;549.1664722;606.316418;493.0606335;403.2712001;701.6497697
1532;24.90651862;26.55195591;11;11.30252664;15.70324238;5.019265242;5.553567138;8.777172133;40.13258398;7.354912195;21.10752804;11.6649393;16.3203241;5.056781512;4.727613396;52.08018369;16.95534312;9.770264973
1533;304.1916141;311.5706077;330;391.2132609;379.4950241;356.3678322;357.4477758;414.5525915;306.1208048;358.152246;384.1570104;430.5884117;278.5710493;371.5048817;337.2364222;337.6052109;295.8873603;433.1484138
1534;234.4533619;293.316138;280;287.3029353;309.3538748;188.9068918;336.7481165;297.7486854;227.9062068;173.9596624;277.6451766;293.1449964;237.4888542;205.3053294;152.0715642;271.6544255;227.4010724;348.8346457
1535;291.9043982;270.0831766;283;394.8592372;328.1977657;249.1380747;268.0858319;243.7353185;285.9080435;244.950554;254.9139925;255.6143221;266.4714987;232.6119495;146.9499831;297.3019531;289.2382062;259.8166759
1536;133.1668529;125.7069163;92;131.9843434;116.2039936;49.28005874;55.53567138;78.9945492;167.5608616;55.00195207;115.6043074;71.51114965;156.4500034;65.73815965;49.63994066;163.8301256;148.9410533;110.7296697
1537;386.549169;394.1305956;347;462.3097995;440.7376694;333.0966933;405.9152708;501.6491458;479.2474992;399.7234889;433.5161529;476.2338264;458.0946144;491.519163;325.4173887;378.693597;542.2385221;491.0462803
1538;406.8064708;407.8214479;337;429.1314148;477.9020097;303.4373987;330.1848099;446.2854446;463.1358779;352.3962278;397.4709896;415.3732735;430.5188944;437.9172789;276.1714159;359.8505154;497.6891892;434.5958604
1539;486.8394173;534.7729871;496;486.3732433;562.1760771;378.7263773;428.1295394;417.928427;459.0347379;392.3685767;456.8967993;510.2143017;474.9777083;432.5233786;296.2637728;412.1924086;511.6524129;510.9486719
1540;1931.749584;1939.952279;1834;1245.100919;1476.628225;1502.585495;1261.16461;1314.550319;2434.905387;1153.761878;1793.16569;1182.723411;1612.898237;1088.893619;1238.63471;2576.006272;1667.275407;1391.719966
1541;373.5977793;347.6646728;300;252.6661601;219.3219519;453.1027623;258.4933068;175.5434427;395.760007;474.8715048;245.1720565;259.1645211;369.7397563;255.8731445;345.5097457;390.2088135;426.2107819;192.5104061
1542;12.61930277;18.25446969;10;14.94850298;16.7501252;12.32001468;11.10713428;9.452339221;15.81868274;11.51203648;16.56129123;12.17211058;16.0389392;8.427969186;9.849194575;15.44085848;10.63864666;13.02701996
1543;8.966346703;12.44622934;14;7.656550306;12.5625939;5.931858922;5.048697399;12.15300757;12.01048134;7.035133404;13.96344163;8.114740386;8.722931847;5.056781512;9.455226792;6.281027179;13.96322375;18.81680661
1544;58.11521011;59.74190081;43;50.67907108;44.49252007;41.97930929;40.89444893;36.45902271;68.25468662;42.21080042;43.51398089;43.1095583;69.22068498;48.88222128;41.760585;49.7247985;102.3969741;33.29127324
1545;1380.485305;1024.324674;753;895.8163859;832.7952874;709.5415864;546.7739283;483.4196344;1583.625905;555.7755389;949.838762;572.5963685;910.280146;484.1025501;524.3711192;1388.630425;1205.49165;523.6138302
1546;720.6286054;571.6968008;359;554.9175984;478.4254511;417.5116087;455.3925053;274.1178374;866.8052262;377.6587523;611.4688509;475.2194838;884.6741202;360.3799624;310.8405808;832.4978106;966.7870155;306.4968308
1547;2841.335644;674.58563;832;11774.68058;3057.944732;974.1937537;1557.018278;1767.587434;104.2861306;2090.074179;1572.673205;3536.505294;657.5965073;3433.554647;1601.873006;106.5157526;315.8348228;2370.555772
1548;1129.095511;343.1010553;495;5949.868783;1603.301047;916.7003519;1144.5397;1314.550319;47.74898678;1722.00879;1014.13554;2341.102601;466.8175463;2370.956292;1438.770343;56.00582568;247.0160772;1809.67019
1549;1023.823959;1111.863154;1218;1430.316517;1626.85591;1560.99149;1465.131985;1895.869181;1498.966658;1620.638913;1409.00868;1760.391492;1385.257854;1907.755105;1679.878627;1355.393323;1513.347488;1639.957069
1550;280.6134431;326.0912086;401;391.5778585;518.7304398;422.530874;401.8763129;613.7268822;400.7399626;417.95088;444.2322825;418.4163011;345.82204;470.6177994;447.9413693;380.0021443;383.988653;554.0102101
1551;584.8050572;628.5345814;728;864.0963917;649.590793;991.5330337;880.997696;763.6139756;676.1022177;991.95381;623.1591741;789.6656738;812.0768165;886.2852396;971.9185206;639.0945154;867.049703;630.0011599
1552;627.9763561;846.3435948;1097;550.9070244;1016.523223;644.2911383;547.278798;1720.325738;706.5678289;808.4007839;744.2839119;765.8286239;715.2804114;749.4150201;918.3389021;589.1080075;587.7852281;939.7547457
1553;15.608085;17.42472107;23;28.07401779;19.36733226;20.53335781;17.67044089;13.50334174;21.09157698;26.22186087;21.75699045;28.40159135;25.32464085;24.60967002;25.21393811;17.27282474;18.95008937;14.11260496
1554;7443.064024;7281.459035;7696;8238.083532;11484.30459;6315.604565;6880.364815;10071.46744;10668.52975;6361.999049;9064.871467;7857.60455;8090.097211;8440.7797;6385.035859;9347.476989;7673.123906;8707.839122
1555;1680.027703;1768.609189;2147;1948.774352;2886.77939;1856.215546;1838.735593;2760.758219;2325.346362;1705.380293;2282.53561;2032.742467;1970.538443;2161.605537;1980.082077;2214.32379;1852.121892;2459.935603
1556;0;0;1;0;0;0.45629684;0.50486974;0;0.292938569;0;0;0;0;0;0;0;0;0
1557;6.641738298;12.44622934;22;4.01057397;9.421945426;7.300749443;5.553567138;23.63084805;6.444648522;7.035133404;12.66451683;5.071712741;4.220773474;5.731019047;7.485387877;4.710770384;4.654407915;14.83632829
1558;1.660434575;2.489245867;10;2.187585802;6.281296951;3.194077881;1.51460922;10.80267339;2.050569984;1.598893955;5.195699211;0;2.251079186;2.69695014;1.969838915;1.046837863;1.994746249;3.618616656
1559;5.313390639;6.637988979;20;8.02114794;5.234414126;7.757046283;4.543827659;20.25501262;3.808201399;5.436239448;13.96344163;3.550198919;4.502158373;4.382543977;5.909516745;4.187351452;1.994746249;27.50148659
1560;3949.177592;3643.426201;3620;4075.107751;3905.396379;2264.601218;2466.288679;3735.699493;3789.746269;2595.00489;3460.335674;2756.983046;3528.28524;2700.658446;2147.124417;3442.788022;3539.677219;3375.807479
1561;1712.57222;1650.37001;1620;1544.070978;2011.585348;1205.079955;1243.999039;1835.104143;1694.063746;1262.486667;1647.686112;1541.800673;1471.643018;1439.497137;1282.365134;1607.681248;1430.233061;1828.848858
1562;6401.639459;9408.519629;9324;7317.474507;9751.713516;12467.85486;20458.3316;7262.772357;5025.068216;14338.56121;10477.77692;15171.52149;12040.74118;11608.34764;16846.85034;7294.62794;6656.468234;13307.46275
1563;6.309651383;6.637988979;8;4.375171604;2.09376565;4.106671561;5.048697399;1.350334174;1.464692846;3.517566702;4.546236809;3.043027645;5.627697966;1.685593837;2.757774481;3.663932521;3.324577082;1.447446663
1564;34.20495224;29.45607609;22;15.67769825;10.46882825;17.79557677;22.71913829;4.72616961;10.83872706;14.70982439;12.98924803;11.15776803;14.91339961;5.731019047;15.36474354;12.56205436;16.2904277;6.875371647
1565;59.11147085;53.10391183;33;34.27217756;26.69551204;27.83410725;32.81653309;10.12750631;21.38451555;23.34385175;26.30322725;25.3585637;32.9220331;9.776444256;17.33458245;32.97539269;27.59398978;13.75074329
1566;180.3231948;180.055451;91;123.9631954;154.4152167;181.6061424;254.4543489;70.89254415;76.45696656;128.2312952;167.2365683;350.4553504;170.8006333;124.733944;231.2590886;128.7610572;125.6690137;194.6815761
1567;3754.906747;4062.034381;3075;3558.472904;5312.406896;5543.094014;8315.709485;2318.523777;2145.775019;5248.529298;5733.77881;6736.756034;5515.988161;6225.909397;8713.779424;3742.96878;3241.462655;8323.542033
1568;62.43234;46.05104854;46;30.99079886;20.41421509;40.15412193;31.30192387;13.50334174;22.8492084;25.58230329;24.67957125;27.89442008;45.58435352;15.5074633;17.72855023;35.06906841;32.2483977;22.43542327
1569;48.15260266;39.82793387;23;25.88643199;19.89077368;38.78523141;40.38957919;6.751670872;14.06105132;26.22186087;19.48387204;29.4159339;30.67095391;11.79915686;22.45616363;31.40513589;20.94483562;11.94143497
1570;3.652956064;1.659497245;2;1.458390535;2.617207063;3.194077881;2.019478959;0.675167087;1.464692846;1.598893955;1.623656003;2.028685096;1.406924491;1.011356302;0.787935566;1.83196626;1.662288541;2.53303166
1571;2365.787182;2433.237835;2389;2142.375695;2348.158177;1711.569447;1677.177276;2080.864963;2520.443449;1755.585563;2245.191521;1687.866;1662.140594;1754.366066;1648.361204;2591.185421;1864.09037;2190.710524
1572;1306.76201;1060.833614;936;1135.721629;986.1636213;675.3193234;657.845271;604.9497101;1294.788476;675.6925856;1035.567799;803.3592982;881.8602712;675.9231287;551.1609284;1354.346485;947.8369261;704.1828014
1573;854.4596321;805.6859123;965;1108.012209;1139.008514;1186.828081;1153.627356;1203.822916;863.2899634;1112.190635;887.4903714;1225.832969;1011.860094;1213.290444;1139.748796;814.9632764;975.4309159;1042.88532
1574;669.1551336;553.0274568;623;906.7543149;831.7484046;712.2793675;697.2251107;572.5416899;748.4580443;725.578077;581.9183116;862.191166;781.9686323;673.5632974;702.8385248;788.5306204;765.650102;593.4531317
1575;106.5998997;78.82611912;113;128.7029647;118.8212007;88.06529015;88.85707421;87.09655425;106.9225778;103.9281071;82.15699377;108.0274814;126.0604344;93.04477982;92.97639678;121.9566111;126.9988445;87.93238475
1576;52.46973256;56.42290632;33;55.78343795;75.89900482;41.97930929;38.37010023;50.63753154;53.02188102;40.29212768;54.87957291;38.54501683;59.65359844;38.43153949;33.48726155;55.22069728;55.85289498;50.66063319
1577;302.8632664;353.4729131;351;487.8316338;272.1895345;455.3842465;415.5077959;266.0158323;285.3221664;505.5702687;297.1290486;370.2350301;349.1986588;407.5765899;389.2401696;305.4149466;399.946623;289.1274709
1578;7.637999043;12.44622934;20;12.39631954;14.13291814;9.125936803;8.582785578;17.55434427;9.081095645;10.8724789;10.71612962;12.67928185;10.41124124;9.439325489;5.515548962;7.327865042;8.976358122;12.6651583
1579;5.645477554;4.978491734;9;6.198159772;4.710972713;8.669639963;6.563306618;7.426837959;3.222324261;8.314248568;4.87096801;6.086055289;4.220773474;8.427969186;7.485387877;1.83196626;2.659661666;7.960956644
1580;4.649216809;5.808240356;15;10.20873374;7.328179776;14.60149889;4.543827659;2.025501262;1.757631415;6.075797031;4.221505609;3.043027645;4.783543271;5.056781512;4.727613396;3.402223055;5.65178104;5.427924985
1581;1.32834766;2.904120178;2;2.187585802;1.570324238;3.194077881;1.00973948;0.675167087;0.292938569;1.918672747;0.649462401;2.028685096;2.532464085;2.022712605;1.575871132;0.523418932;1.994746249;0.723723331
1582;8.302172873;15.76522382;10;9.114940841;12.5625939;7.757046283;9.592525057;12.15300757;12.88929704;7.994469777;14.93763523;12.67928185;11.25539593;10.11356302;9.455226792;9.159831302;11.30356208;11.21771164
1583;97.30146607;105.7929493;123;119.5880238;99.9773098;83.50232175;70.68176358;98.57439473;97.25560497;106.4863374;90.60000499;118.1709069;105.5193369;91.35918598;92.18846122;87.9343805;110.7084168;89.37983142
1584;154.7525023;155.992741;166;211.1020299;146.5635955;183.4313297;157.5193588;160.0145997;141.7822675;180.3552382;143.5311907;172.9454045;187.4023423;159.7942958;160.7388555;147.6041387;200.1395403;147.2776979
1585;437.3584669;333.5589462;450;670.1304506;288.9396597;459.490918;421.061363;238.3339818;361.1932558;485.1044261;266.929047;424.5023564;569.5230341;398.1372644;441.2439169;342.8394002;542.5709798;235.933806
1586;47.48842883;39.82793387;37;89.69101788;30.88304334;44.71709034;31.80679361;18.22951135;43.64784681;39.01301251;28.25161446;31.95179027;67.25099069;25.62102633;33.88122934;38.73300094;58.18009894;19.54052995
1587;98.29772681;155.992741;215;188.132379;175.8763146;239.5558411;220.1232066;216.728635;163.4597216;279.1668846;188.6688276;237.8633276;138.7227549;213.3961798;282.8688682;172.9899569;135.9752027;246.789656
1588;176.0060649;277.1360399;308;292.4073022;379.4950241;432.5694045;360.4769943;374.7177334;242.5531353;391.4092403;314.6645335;383.9286545;228.2031525;360.0428436;451.8810471;243.1280937;213.7703064;378.1454406
1589;371.6052578;517.348266;666;603.044486;746.9508957;797.1505798;711.8663332;602.9242089;420.3668468;830.1457417;599.7785276;840.8899725;424.0470417;702.5555114;854.1221535;500.1267891;376.6745834;691.1557814
1590;173.0172827;275.0616683;415;398.1406159;211.9937721;640.1844667;418.0321446;211.3272983;167.5608616;588.3929756;197.1118388;417.9091299;293.7658338;342.175549;574.7989954;183.196626;319.4918576;190.3392361
